,GENDER,AGE_GROUP,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
20553,1,3,2,20,87.0,1,1,1,1,4.0,0.25,0.0,3.0,100.0,4
20554,1,3,2,20,12.0,1,0,0,0,1.0,0.0,0.0,1.0,100.0,2
20555,1,4,2,20,76.0,1,1,1,1,18.0,0.83,0.0,0.0,3.333333333333333,3
20556,2,3,2,20,25.0,1,1,1,1,8.0,0.0,0.0,0.0,100.0,2
20557,1,5,2,20,88.0,1,0,1,0,8.0,0.62,0.0,1.0,1.6666666666666667,3
20558,1,4,2,20,27.5,1,1,1,1,3.0,0.0,0.0,1.0,100.0,2
20559,2,4,2,20,48.333333333333336,1,1,1,1,3.0,0.0,0.67,0.0,54.58333333333333,4
20560,2,2,1,0,13.5,1,0,0,0,1.0,1.0,0.0,0.0,44.44444444444444,2
20561,2,4,2,15,43.0,1,1,1,1,3.0,0.67,0.0,0.0,37.22222222222222,4
20562,1,6,2,20,44.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,0
20563,1,4,2,20,74.0,1,1,1,0,4.0,0.5,0.0,0.0,9.166666666666666,3
20564,1,6,2,10,84.0,0,1,1,0,14.0,0.14,0.14,2.0,100.0,4
20565,1,3,2,20,110.0,1,1,1,1,5.0,0.4,0.0,0.0,9.583333333333334,3
20566,2,3,2,20,96.0,1,1,1,1,6.0,0.33,0.0,0.0,100.0,4
20567,2,4,2,30,110.0,1,1,1,1,9.0,0.0,0.11,1.0,0.0,3
20568,1,6,2,20,170.0,0,1,0,1,5.0,0.0,0.0,1.0,100.0,1
20569,1,7,2,10,34.0,0,1,0,0,4.0,0.25,0.0,0.0,100.0,0
20570,2,3,2,25,150.0,1,1,1,1,13.0,0.38,0.08,0.0,100.0,4
20571,1,2,2,20,54.0,0,0,0,1,9.0,0.22,0.22,1.0,100.0,0
20572,1,4,1,0,7.0,1,0,0,0,9.0,0.0,0.56,0.0,100.0,2
20573,1,2,2,20,43.0,1,1,1,0,10.0,0.1,0.1,0.0,100.0,0
20574,1,3,2,25,140.0,1,1,1,1,5.0,0.4,0.2,5.0,100.0,4
20575,1,6,1,0,730.0,1,0,0,0,12.0,0.08,0.58,0.0,100.0,3
20576,1,4,2,20,15.0,1,1,1,1,8.0,0.25,0.38,2.0,100.0,2
20577,1,4,2,20,59.0,1,1,0,1,7.0,0.14,0.29,0.0,100.0,0
20578,2,6,1,0,240.0,1,1,1,1,11.0,0.09,0.55,0.0,100.0,1
20579,2,5,2,20,120.0,1,1,1,1,2.0,0.0,0.0,0.0,38.333333333333336,1
20580,2,3,2,20,63.0,1,1,1,1,2.0,0.5,0.5,1.0,100.0,0
20581,1,2,1,0,24.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
20582,2,2,2,20,18.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2
20583,2,4,2,20,71.0,1,1,1,1,3.0,1.0,0.0,0.0,25.833333333333336,1
20584,2,7,2,10,21.0,0,1,0,0,10.0,0.4,0.4,1.0,100.0,2
20585,1,6,2,10,21.0,1,1,1,1,5.0,0.4,0.0,1.0,91.66666666666666,2
20586,1,5,2,20,8.0,1,1,1,1,5.0,0.4,0.0,2.0,100.0,2
20587,2,2,2,20,18.0,1,1,1,1,4.0,0.75,0.0,0.0,100.0,2
20588,2,2,2,20,24.0,1,1,1,0,6.0,0.0,0.17,0.0,0.0,3
20589,1,2,2,20,26.0,1,0,1,1,4.0,0.0,0.0,1.0,100.0,2
20590,1,2,2,20,48.0,1,1,1,1,2.0,0.0,0.5,1.0,2.5,3
20591,2,4,2,15,73.0,1,1,1,0,15.0,0.53,0.0,0.0,100.0,0
20592,1,1,2,79,120.0,1,1,1,1,8.0,0.5,0.0,0.0,100.0,4
20593,1,6,2,20,31.5,1,0,0,0,8.0,0.38,0.0,3.0,100.0,0
20594,1,4,2,30,25.0,1,1,1,1,9.0,0.22,0.22,1.0,100.0,2
20595,1,2,2,20,36.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,0
20596,2,5,2,10,28.0,1,0,1,1,8.0,0.25,0.5,0.0,20.833333333333336,4
20597,2,4,2,26,52.0,1,1,1,0,14.0,0.36,0.0,0.0,100.0,0
20598,1,7,2,15,36.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,0
20599,2,4,2,20,54.5,1,1,1,0,7.0,0.14,0.0,0.0,100.0,0
20600,1,6,2,10,90.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20601,1,3,1,0,22.0,1,0,0,1,10.0,0.1,0.2,0.0,100.0,2
20602,2,6,2,1,31.0,1,1,1,1,13.0,0.0,0.85,0.0,100.0,2
20603,1,5,2,10,170.0,1,1,1,1,3.0,0.33,0.33,0.0,11.666666666666666,3
20604,2,3,2,20,26.0,0,0,0,1,5.0,0.2,0.0,0.0,100.0,2
20605,1,2,2,30,78.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,4
20606,1,6,2,20,67.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,0
20607,1,1,2,30,51.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,0
20608,1,3,2,30,36.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,0
20609,2,6,2,20,34.0,1,1,1,0,14.0,0.21,0.0,1.0,100.0,0
20610,1,5,2,20,13.0,1,0,1,1,7.0,0.0,0.86,0.0,100.0,2
20611,1,6,2,55,135.0,1,1,1,1,4.0,0.0,0.5,0.0,100.0,4
20612,1,4,2,20,13.0,1,0,1,1,3.0,0.33,0.33,4.0,100.0,2
20613,1,4,2,20,41.0,1,0,0,0,6.0,0.17,0.0,1.0,100.0,0
20614,2,2,2,30,77.0,1,1,1,0,10.0,0.6,0.3,0.0,100.0,4
20615,1,3,2,20,60.0,1,1,1,1,5.0,0.4,0.0,0.0,10.416666666666668,3
20616,1,5,2,20,8.0,1,1,1,1,6.0,0.0,0.17,1.0,100.0,2
20617,2,4,2,10,35.0,1,0,0,0,10.0,0.1,0.3,0.0,100.0,0
20618,2,5,2,15,36.0,1,1,1,1,1.0,1.0,0.0,9.0,43.333333333333336,4
20619,2,3,2,20,140.0,1,0,0,0,7.0,0.14,0.0,0.0,100.0,4
20620,2,6,2,20,80.5,1,1,1,1,21.0,0.33,0.0,0.0,100.0,4
20621,1,3,2,30,16.0,1,1,1,1,6.0,0.67,0.0,1.0,100.0,2
20622,2,5,2,20,16.0,1,1,1,1,9.0,0.22,0.0,1.0,100.0,2
20623,2,5,2,20,80.0,0,1,1,1,9.0,0.11,0.0,0.0,100.0,4
20624,1,7,2,15,60.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,0
20625,1,6,2,20,22.0,1,1,1,1,4.0,0.0,0.0,2.0,100.0,2
20626,2,7,2,20,22.0,1,0,1,1,6.0,0.5,0.17,0.0,100.0,2
20627,2,7,2,10,120.0,0,1,0,0,6.0,0.0,0.17,0.0,100.0,4
20628,2,5,2,20,31.0,1,1,1,1,2.0,0.0,0.0,0.0,1.6666666666666667,3
20629,1,5,2,20,24.0,1,0,1,1,5.0,0.0,0.0,3.0,100.0,2
20630,2,2,1,0,26.0,1,0,0,0,2.0,0.5,0.0,0.0,100.0,2
20631,1,4,2,10,9.0,1,1,0,1,6.0,0.33,0.0,2.0,100.0,2
20632,1,2,1,0,26.0,1,0,0,1,8.0,0.0,0.62,0.0,100.0,2
20633,1,6,2,5,14.0,1,1,0,1,6.0,0.33,0.0,2.0,36.66666666666666,0
20634,2,6,2,15,39.0,1,0,1,0,9.0,0.0,0.22,2.0,100.0,0
20635,2,5,2,20,65.0,1,1,1,1,8.0,0.25,0.0,0.0,5.0,3
20636,1,6,2,20,26.0,1,1,1,0,10.0,0.2,0.1,0.0,100.0,2
20637,1,3,2,20,140.0,1,1,1,1,9.0,0.22,0.11,7.0,100.0,4
20638,1,4,2,15,36.0,1,0,0,0,11.0,0.0,0.09,3.0,100.0,0
20639,2,5,2,53,73.0,1,0,0,0,9.0,0.22,0.0,0.0,13.364779874213836,3
20640,1,7,2,5,120.0,1,0,0,0,2.0,0.5,0.5,1.0,100.0,4
20641,1,7,2,1,27.0,1,1,1,0,16.0,0.0,0.94,0.0,100.0,2
20642,2,6,2,47,96.5,1,1,1,1,6.0,0.0,0.0,0.0,100.0,4
20643,1,6,2,10,18.0,1,0,1,1,14.0,0.14,0.43,1.0,100.0,2
20644,2,6,2,20,18.0,1,0,1,1,10.0,0.6,0.0,6.0,18.33333333333333,1
20645,1,3,2,10,68.0,1,0,0,0,7.0,0.71,0.0,2.0,84.16666666666667,4
20646,2,2,2,10,28.0,0,0,1,1,5.0,0.0,0.4,1.0,14.166666666666666,1
20647,1,3,2,10,15.0,1,1,1,1,11.0,0.18,0.09,0.0,100.0,2
20648,2,3,2,20,19.0,1,1,1,1,10.0,0.5,0.1,3.0,100.0,2
20649,2,3,2,10,15.0,1,1,1,1,5.0,0.0,0.6,3.0,100.0,2
20650,2,4,2,10,85.0,0,1,0,1,13.0,0.0,0.54,0.0,100.0,4
20651,1,3,2,20,36.0,1,1,1,1,4.0,0.25,0.25,0.0,100.0,0
20652,1,6,2,20,16.0,1,0,1,1,1.0,0.0,0.0,2.0,100.0,2
20653,1,4,1,0,10.0,1,0,0,1,3.0,0.0,0.33,1.0,100.0,2
20654,1,5,2,30,39.0,1,0,0,0,7.0,0.14,0.43,1.0,100.0,0
20655,2,7,1,0,310.0,1,1,1,1,4.0,0.0,0.0,1.0,100.0,1
20656,2,7,2,13,113.33333333333331,1,1,1,1,2.0,0.0,0.0,0.0,100.0,4
20657,1,4,2,20,64.0,1,1,0,0,2.0,0.0,0.0,0.0,100.0,0
20658,1,7,2,15,7.0,1,1,1,1,13.0,0.77,0.0,1.0,100.0,2
20659,1,2,2,20,47.0,1,1,1,1,1.0,0.0,0.0,1.0,100.0,0
20660,1,7,2,15,12.0,1,1,1,1,7.0,0.14,0.0,5.0,100.0,2
20661,2,7,2,15,78.0,0,1,0,0,9.0,0.11,0.0,0.0,100.0,4
20662,1,4,2,20,46.0,1,1,0,0,4.0,0.0,0.0,0.0,100.0,0
20663,2,6,2,20,24.0,1,1,1,1,7.0,0.86,0.0,5.0,100.0,2
20664,1,5,2,10,40.0,1,1,1,1,13.0,0.0,0.31,1.0,100.0,0
20665,1,5,2,10,41.0,0,1,1,1,4.0,0.0,0.0,0.0,100.0,0
20666,2,6,2,20,27.33333333333333,1,1,1,1,11.0,0.64,0.0,2.0,100.0,2
20667,2,5,2,20,46.0,1,1,1,0,3.0,0.33,0.33,0.0,100.0,0
20668,1,6,2,10,120.0,1,1,0,0,5.0,0.0,0.0,2.0,100.0,4
20669,1,6,2,10,120.0,1,1,1,1,6.0,0.5,0.0,0.0,35.0,1
20670,1,2,2,15,42.0,0,0,0,1,17.0,0.12,0.06,0.0,5.0,3
20671,2,4,2,3,8.0,1,1,1,1,7.0,0.0,0.29,2.0,100.0,2
20672,1,5,2,5,23.0,1,0,0,0,6.0,0.0,0.33,1.0,100.0,2
20673,1,3,2,20,13.0,1,1,1,1,6.0,0.5,0.0,0.0,100.0,2
20674,1,3,2,20,95.0,1,1,1,0,10.0,0.4,0.0,1.0,100.0,4
20675,1,3,2,30,41.0,1,1,0,1,4.0,0.0,0.0,0.0,100.0,0
20676,1,6,2,20,26.0,0,1,1,1,14.0,0.0,0.0,1.0,100.0,2
20677,2,2,2,20,45.0,1,1,1,1,4.0,1.0,0.0,1.0,100.0,0
20678,2,2,2,20,60.0,1,1,1,1,7.0,0.29,0.29,0.0,100.0,0
20679,2,5,2,20,39.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,0
20680,1,4,2,20,78.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20681,1,5,2,20,55.0,1,1,0,0,3.0,0.67,0.0,1.0,100.0,0
20682,1,2,2,31,150.0,1,0,0,0,4.0,0.5,0.25,0.0,3.763440860215054,3
20683,2,5,2,25,33.0,1,1,1,1,10.0,0.3,0.1,1.0,100.0,0
20684,2,4,2,20,35.0,1,1,0,0,11.0,0.64,0.0,2.0,100.0,0
20685,2,6,2,20,12.0,0,0,0,1,11.0,0.0,0.09,0.0,100.0,2
20686,2,5,2,10,42.0,1,1,1,1,5.0,0.0,0.0,0.0,100.0,0
20687,1,6,2,20,25.0,1,1,0,0,4.0,0.25,0.0,4.0,100.0,2
20688,2,4,2,30,56.0,1,1,1,0,3.0,0.67,0.0,1.0,100.0,0
20689,2,3,2,15,67.0,1,0,0,0,6.0,0.33,0.17,0.0,100.0,0
20690,1,4,2,5,180.0,1,1,1,0,8.0,0.5,0.25,0.0,70.0,1
20691,2,4,2,20,60.0,1,1,1,1,4.0,0.75,0.0,0.0,100.0,0
20692,1,5,2,20,135.0,1,1,1,1,19.0,0.05,0.26,1.0,100.0,4
20693,1,2,2,30,140.0,1,0,0,0,10.0,0.2,0.1,0.0,100.0,4
20694,2,3,2,15,51.0,1,1,1,1,8.0,0.25,0.12,1.0,100.0,0
20695,1,5,2,10,32.0,1,1,1,1,6.0,0.5,0.0,0.0,37.5,4
20696,2,5,2,41,130.0,1,1,1,1,6.0,0.33,0.0,0.0,100.0,4
20697,1,5,2,20,10.0,1,1,1,1,9.0,0.0,0.11,3.0,100.0,2
20698,2,7,2,7,45.0,1,0,0,0,6.0,0.17,0.17,1.0,100.0,0
20699,1,4,2,20,23.0,1,1,1,1,2.0,0.0,0.0,5.0,100.0,2
20700,1,3,2,25,69.5,1,0,1,0,4.0,0.0,0.0,0.0,100.0,0
20701,2,3,2,20,54.333333333333336,1,1,1,1,2.0,0.0,0.5,0.0,100.0,0
20702,1,2,2,20,33.0,1,1,1,1,5.0,0.0,0.2,1.0,100.0,0
20703,2,3,2,10,30.0,0,0,1,1,9.0,0.11,0.67,0.0,0.0,3
20704,1,2,2,20,22.0,1,1,0,1,8.0,0.5,0.0,3.0,100.0,2
20705,1,3,2,20,12.0,1,1,0,1,7.0,0.29,0.0,0.0,100.0,2
20706,2,5,2,41,27.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,2
20707,1,3,2,20,150.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,4
20708,1,3,2,15,11.0,1,0,0,0,1.0,0.0,0.0,2.0,100.0,2
20709,1,4,2,69,12.0,0,1,0,0,9.0,0.11,0.0,0.0,100.0,2
20710,2,5,2,5,90.0,1,0,0,0,2.0,0.0,0.0,4.0,100.0,4
20711,1,4,2,20,110.0,1,1,1,0,7.0,0.14,0.0,0.0,100.0,4
20712,2,1,2,15,44.0,1,1,1,1,3.0,0.0,0.33,0.0,100.0,0
20713,2,8,2,1,56.0,1,1,1,1,18.0,0.17,0.56,0.0,100.0,0
20714,1,3,2,63,64.0,1,1,1,1,15.0,0.47,0.2,2.0,3.439153439153439,3
20715,2,7,2,15,185.0,1,1,1,1,5.0,0.0,0.0,0.0,100.0,1
20716,1,5,2,10,150.0,0,1,0,0,18.0,0.28,0.06,1.0,100.0,4
20717,1,3,2,20,9.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2
20718,2,3,2,20,21.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,2
20719,2,5,2,10,130.0,1,0,0,0,8.0,0.0,0.25,5.0,100.0,4
20720,1,3,2,20,34.0,1,1,1,1,5.0,0.4,0.0,0.0,5.0,3
20721,1,3,2,20,42.5,1,0,1,1,7.0,0.0,0.43,1.0,100.0,0
20722,2,3,2,20,29.0,1,0,0,0,13.0,0.0,0.23,0.0,100.0,2
20723,2,5,2,20,117.5,1,1,1,1,5.0,0.6,0.2,0.0,100.0,4
20724,2,3,2,67,65.0,1,1,1,1,10.0,0.8,0.1,2.0,100.0,4
20725,1,7,2,10,20.0,1,0,1,0,19.0,0.05,0.11,0.0,28.33333333333333,4
20726,2,4,2,10,42.0,1,1,1,1,8.0,0.0,0.0,4.0,100.0,0
20727,1,3,2,20,120.0,1,1,1,1,6.0,0.5,0.0,0.0,100.0,4
20728,2,7,2,15,36.0,1,0,0,1,1.0,0.0,0.0,0.0,100.0,0
20729,2,5,2,20,25.0,1,1,1,1,1.0,0.0,1.0,1.0,100.0,2
20730,2,2,2,15,7.0,1,1,0,1,6.0,0.17,0.0,2.0,100.0,2
20731,2,7,2,15,91.0,1,0,0,0,7.0,0.14,0.14,4.0,100.0,4
20732,1,2,2,20,47.0,1,1,1,1,6.0,0.33,0.0,0.0,100.0,0
20733,2,2,2,20,110.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,4
20734,2,6,2,15,27.0,1,1,1,1,8.0,0.25,0.0,2.0,100.0,2
20735,2,4,2,20,25.0,1,1,1,0,9.0,0.22,0.0,3.0,100.0,2
20736,2,3,2,20,30.0,1,1,1,1,11.0,0.27,0.18,1.0,100.0,2
20737,2,6,2,15,36.0,1,1,1,1,11.0,0.0,0.09,0.0,100.0,0
20738,2,5,2,10,91.0,1,1,0,0,4.0,0.5,0.0,1.0,100.0,4
20739,2,4,2,20,44.0,1,0,0,0,19.0,0.11,0.11,0.0,100.0,0
20740,1,6,2,20,37.0,1,1,1,0,8.0,0.25,0.25,3.0,100.0,0
20741,1,5,2,10,90.0,1,0,0,0,16.0,0.06,0.06,0.0,100.0,4
20742,2,6,2,15,69.0,1,1,0,1,2.0,0.0,0.5,0.0,100.0,0
20743,2,6,2,10,18.0,1,0,1,1,12.0,0.08,0.08,4.0,100.0,2
20744,1,3,2,20,24.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,2
20745,2,5,2,54,24.0,1,1,1,1,7.0,0.43,0.0,0.0,100.0,2
20746,2,6,2,15,32.0,0,1,0,0,4.0,0.75,0.0,2.0,100.0,0
20747,2,3,2,10,37.0,0,0,1,1,5.0,0.2,0.0,0.0,100.0,0
20748,1,4,2,20,55.0,1,1,1,1,18.0,0.0,0.0,1.0,100.0,0
20749,1,6,2,10,190.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,1
20750,1,7,2,10,56.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,0
20751,1,7,2,15,110.0,1,1,1,1,4.0,0.0,0.0,2.0,100.0,4
20752,1,5,2,20,30.0,1,1,1,0,6.0,0.5,0.0,0.0,8.75,1
20753,2,5,2,20,33.0,1,1,1,1,19.0,0.53,0.0,0.0,9.583333333333334,3
20754,2,3,2,20,22.0,1,0,1,1,8.0,0.0,0.0,0.0,100.0,2
20755,1,6,2,15,11.0,1,0,0,1,14.0,0.21,0.21,2.0,53.333333333333336,2
20756,2,2,2,30,68.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,0
20757,2,6,1,0,3.0,1,0,0,1,8.0,0.0,0.62,0.0,100.0,2
20758,2,2,2,10,130.0,1,1,1,0,8.0,0.12,0.12,0.0,12.5,3
20759,2,2,2,20,57.0,1,1,0,1,5.0,0.0,0.0,0.0,4.583333333333333,3
20760,2,3,2,20,78.33333333333333,1,1,1,1,2.0,0.0,0.0,0.0,34.583333333333336,1
20761,1,3,2,20,19.0,1,1,1,1,10.0,0.5,0.0,0.0,100.0,2
20762,1,7,2,15,73.0,1,1,1,1,4.0,0.75,0.25,0.0,21.11111111111111,1
20763,1,3,2,30,26.0,1,1,1,1,8.0,0.25,0.25,0.0,100.0,2
20764,1,3,2,20,92.0,1,1,1,1,6.0,0.33,0.17,0.0,100.0,4
20765,2,7,2,5,110.0,1,0,0,0,4.0,0.0,0.5,5.0,100.0,4
20766,1,6,2,20,42.66666666666666,1,1,1,0,3.0,0.0,0.0,0.0,100.0,0
20767,1,7,2,20,47.0,1,0,0,0,4.0,0.25,0.0,0.0,27.500000000000004,1
20768,1,3,2,30,65.0,1,1,1,1,7.0,0.14,0.14,1.0,100.0,0
20769,2,7,2,10,18.0,0,1,0,0,9.0,0.33,0.22,0.0,100.0,2
20770,1,3,2,20,130.0,1,1,1,1,2.0,1.0,0.0,0.0,100.0,4
20771,1,8,2,2,2200.0,1,0,0,0,5.0,0.2,0.0,1.0,100.0,3
20772,1,4,2,20,37.66666666666666,1,1,1,1,8.0,0.12,0.5,3.0,100.0,0
20773,2,4,2,20,95.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,4
20774,2,3,2,15,78.0,1,1,0,1,7.0,0.0,0.0,2.0,100.0,4
20775,2,4,2,30,30.0,1,1,0,0,18.0,0.28,0.0,0.0,100.0,0
20776,2,3,2,20,32.0,1,1,1,1,5.0,0.2,0.0,1.0,100.0,0
20777,1,7,2,20,45.0,1,1,1,1,5.0,0.2,0.0,4.0,10.833333333333334,1
20778,2,3,2,20,130.0,1,1,1,1,11.0,0.27,0.0,2.0,100.0,4
20779,1,3,2,15,40.0,1,0,0,0,8.0,0.5,0.12,1.0,62.22222222222222,0
20780,1,5,2,20,210.0,1,1,1,1,3.0,0.0,0.0,2.0,100.0,1
20781,1,3,2,10,25.0,0,0,1,1,3.0,0.0,0.0,0.0,7.5,1
20782,1,3,2,20,48.0,1,0,0,0,9.0,0.22,0.0,1.0,100.0,0
20783,1,8,2,26,28.0,1,1,1,0,2.0,0.5,0.0,0.0,100.0,2
20784,1,1,2,20,57.5,1,1,1,1,5.0,0.4,0.0,0.0,100.0,0
20785,1,2,2,10,11.0,1,1,1,1,3.0,0.33,0.0,0.0,21.666666666666668,0
20786,2,6,2,20,41.0,1,1,1,1,16.0,0.12,0.0,0.0,22.5,1
20787,2,4,2,20,10.0,1,1,1,1,11.0,0.0,0.27,1.0,100.0,2
20788,2,7,2,15,34.0,0,1,0,0,4.0,0.25,0.0,0.0,100.0,0
20789,1,4,2,20,33.0,1,0,1,0,7.0,0.14,0.0,0.0,100.0,0
20790,2,5,2,20,22.0,1,1,1,1,11.0,0.18,0.18,1.0,100.0,2
20791,2,4,2,20,14.0,1,1,1,1,11.0,0.27,0.18,4.0,100.0,2
20792,1,5,2,20,51.0,1,1,1,1,4.0,0.5,0.0,0.0,100.0,0
20793,2,3,1,0,100.0,1,1,1,1,3.0,0.0,0.0,3.0,100.0,4
20794,2,4,2,20,78.5,1,1,0,0,4.0,0.25,0.0,0.0,100.0,4
20795,1,2,2,76,74.0,1,1,1,1,10.0,0.2,0.4,4.0,100.0,4
20796,2,3,2,20,24.0,0,1,0,0,12.0,0.0,0.08,1.0,100.0,2
20797,1,5,1,0,130.0,1,1,1,1,7.0,0.0,0.14,1.0,100.0,4
20798,2,3,2,20,39.0,1,1,1,1,12.0,0.17,0.0,3.0,100.0,0
20799,2,6,2,20,33.0,0,1,0,0,9.0,0.0,0.0,0.0,100.0,0
20800,1,5,2,15,57.0,1,1,1,0,5.0,0.2,0.0,1.0,100.0,0
20801,2,7,2,15,33.0,0,1,0,0,14.0,0.07,0.21,0.0,100.0,0
20802,2,7,2,3,33.0,1,0,0,0,16.0,0.31,0.19,2.0,19.444444444444446,1
20803,2,4,1,0,320.0,1,1,1,1,8.0,0.12,0.12,2.0,100.0,1
20804,1,2,2,20,45.0,0,1,1,1,28.0,0.46,0.04,0.0,100.0,0
20805,2,4,1,0,10.0,1,0,0,1,13.0,0.31,0.23,1.0,100.0,2
20806,1,4,2,25,42.0,1,1,1,0,10.0,0.2,0.1,0.0,100.0,0
20807,2,7,1,0,5000.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,3
20808,2,3,2,30,44.0,1,1,1,1,7.0,0.0,0.43,3.0,100.0,0
20809,2,7,2,5,44.0,0,1,1,1,1.0,2.0,0.0,1.0,50.0,4
20810,2,3,2,20,97.0,1,1,1,1,1.0,1.0,0.0,1.0,100.0,4
20811,2,3,2,20,35.0,1,0,1,1,8.0,0.0,0.25,0.0,100.0,0
20812,2,3,2,20,22.0,1,0,0,0,5.0,0.2,0.2,0.0,100.0,2
20813,2,6,2,15,74.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,0
20814,2,3,2,57,120.0,1,1,1,1,9.0,1.0,0.0,0.0,100.0,4
20815,2,4,2,20,64.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,0
20816,1,8,2,1,47.0,0,1,1,1,17.0,0.06,0.76,0.0,100.0,0
20817,1,4,2,15,69.0,1,1,1,1,10.0,0.8,0.0,0.0,30.55555555555556,1
20818,1,6,2,10,15.0,1,0,1,0,4.0,0.75,0.0,0.0,100.0,2
20819,2,6,2,1,34.0,1,1,1,1,16.0,0.0,0.69,0.0,100.0,2
20820,2,4,2,30,57.0,1,1,0,0,7.0,0.57,0.14,0.0,100.0,0
20821,2,7,2,10,46.0,0,1,0,0,7.0,0.57,0.0,0.0,100.0,0
20822,2,4,2,10,39.0,1,0,0,1,6.0,0.83,0.17,1.0,100.0,0
20823,1,6,2,3,41.0,1,1,1,0,8.0,0.12,0.25,0.0,100.0,0
20824,1,5,2,20,22.0,1,0,0,1,2.0,0.0,0.0,1.0,100.0,2
20825,2,3,2,20,18.0,1,1,0,1,10.0,0.2,0.1,1.0,100.0,2
20826,1,5,1,0,72.0,1,1,1,1,23.0,0.35,0.09,0.0,100.0,0
20827,1,3,2,20,18.0,1,0,0,0,7.0,0.71,0.0,0.0,100.0,2
20828,2,3,2,25,120.0,1,1,1,1,16.0,0.69,0.0,0.0,100.0,4
20829,1,5,2,10,23.0,0,1,0,1,13.0,0.23,0.23,0.0,100.0,2
20830,1,5,2,20,28.0,1,1,1,1,6.0,0.33,0.17,1.0,100.0,2
20831,2,6,2,10,120.0,1,1,1,1,2.0,0.0,1.0,0.0,100.0,4
20832,1,3,2,20,36.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,0
20833,2,7,2,1,61.0,1,1,1,0,20.0,0.35,0.65,0.0,100.0,0
20834,1,4,1,0,250.0,1,1,1,1,3.0,0.0,0.0,3.0,100.0,1
20835,1,6,2,20,69.0,1,1,1,0,9.0,0.11,0.11,0.0,100.0,0
20836,2,5,2,20,95.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
20837,2,1,2,75,120.0,1,1,1,1,14.0,0.79,0.0,1.0,100.0,4
20838,1,3,2,20,92.0,1,1,1,0,16.0,0.62,0.0,0.0,100.0,4
20839,2,3,2,10,33.0,1,0,1,0,2.0,0.5,0.0,0.0,100.0,0
20840,2,3,2,21,36.5,1,0,1,0,6.0,0.0,0.17,2.0,100.0,0
20841,1,6,2,20,55.0,0,1,1,1,9.0,0.11,0.11,0.0,100.0,0
20842,1,3,1,0,25.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,2
20843,1,4,2,20,68.0,1,1,1,1,14.0,0.29,0.0,5.0,100.0,0
20844,2,6,2,15,77.0,1,1,0,1,6.0,0.0,0.17,2.0,100.0,4
20845,2,4,2,20,48.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,0
20846,2,4,2,30,94.0,1,1,1,1,17.0,0.53,0.0,0.0,100.0,4
20847,1,4,2,20,95.0,1,1,1,1,8.0,0.12,0.38,1.0,100.0,4
20848,1,3,2,20,37.0,1,1,1,1,9.0,0.0,0.0,0.0,100.0,0
20849,1,3,2,41,49.0,1,1,1,1,8.0,0.38,0.0,1.0,100.0,0
20850,2,5,2,20,61.0,1,1,0,0,8.0,0.0,0.0,1.0,100.0,0
20851,2,8,1,0,6.0,1,0,0,0,7.0,0.0,0.71,0.0,100.0,2
20852,2,3,2,5,45.0,0,1,1,1,6.0,0.5,0.0,1.0,100.0,0
20853,1,3,2,10,740.0,1,1,1,1,10.0,0.1,0.0,1.0,100.0,3
20854,2,6,1,0,5000.0,1,0,0,1,4.0,0.0,0.0,7.0,100.0,3
20855,2,4,2,20,130.0,1,1,1,1,7.0,0.0,0.0,1.0,100.0,4
20856,2,1,2,88,105.0,1,1,1,1,3.0,0.33,0.0,2.0,100.0,4
