GENDER,AGE_GROUP,reduce_GBN_CD,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
1,2,5,2,20,35.0,1,1,1,1,11.0,0.09,0.0,2.0,100.0,1
1,7,2,2,32,32.0,1,1,0,0,3.0,0.0,0.0,0.0,100.0,1
2,4,7,2,10,91.0,1,0,0,0,7.0,0.0,0.14,0.0,100.0,0
1,4,2,2,10,21.0,0,1,1,0,4.0,0.0,0.5,1.0,100.0,4
2,5,3,1,0,40.0,1,0,1,0,12.0,0.17,0.0,0.0,100.0,1
1,3,2,2,10,21.0,0,1,1,0,12.0,0.17,0.25,0.0,100.0,4
2,5,3,2,20,4.0,0,1,1,0,3.0,0.0,0.0,2.0,100.0,4
2,4,1,2,20,103.0,1,1,1,0,11.0,0.27,0.0,0.0,100.0,0
2,5,1,2,15,101.33333333333331,1,1,0,0,7.0,0.43,0.14,4.0,100.0,0
1,2,5,2,20,11.0,1,0,1,1,7.0,0.0,0.0,0.0,100.0,4
1,7,3,2,20,4.0,0,1,1,0,4.0,0.25,0.0,3.0,100.0,4
2,3,7,1,0,5000.0,1,0,0,0,11.0,0.64,0.0,1.0,86.66666666666667,2
2,5,7,1,0,5000.0,1,0,0,0,17.0,0.29,0.0,1.0,100.0,2
1,5,2,2,20,16.0,0,1,0,0,11.0,0.0,0.0,2.0,100.0,4
2,3,3,2,30,6.0,1,0,0,0,14.0,0.0,0.07,3.0,4.444444444444445,2
1,5,7,2,3,700.0,1,0,0,0,11.0,0.27,0.0,1.0,100.0,2
2,6,3,2,20,5.0,1,0,1,0,14.0,0.43,0.0,1.0,100.0,4
2,5,1,2,10,85.0,1,1,1,0,8.0,0.12,0.12,1.0,100.0,0
2,5,2,2,20,8.0,0,1,1,1,10.0,0.3,0.0,0.0,100.0,4
1,2,1,2,30,71.33333333333333,1,1,1,0,1.0,0.0,0.0,0.0,100.0,1
1,3,1,2,20,59.0,1,1,1,0,6.0,0.17,0.0,1.0,0.0,2
1,8,5,2,3,39.0,1,1,1,1,8.0,0.25,0.0,0.0,100.0,1
1,3,2,2,10,24.0,0,1,1,0,8.0,0.0,0.0,0.0,100.0,4
1,1,3,1,0,54.0,1,0,1,0,1.0,0.0,0.0,2.0,100.0,1
2,7,3,2,15,23.0,1,1,1,0,9.0,0.11,0.11,0.0,100.0,4
2,5,9,2,5,35.0,0,1,1,1,11.0,0.09,0.09,3.0,100.0,1
2,5,7,2,10,94.0,1,0,0,0,6.0,0.0,0.0,0.0,100.0,0
2,7,2,2,30,39.0,1,1,1,0,4.0,0.0,0.25,0.0,100.0,1
2,8,1,2,20,54.0,1,0,1,0,6.0,0.0,0.17,0.0,100.0,1
1,7,3,2,15,35.0,1,1,1,0,10.0,0.2,0.0,6.0,100.0,1
2,6,2,2,10,47.0,0,1,0,0,7.0,0.29,0.0,1.0,100.0,1
2,6,2,2,10,35.0,0,1,0,0,2.0,0.0,0.0,0.0,96.66666666666669,1
2,5,3,2,20,4.0,0,1,1,0,12.0,0.08,0.08,0.0,100.0,4
1,2,7,2,10,800.0,1,0,0,0,7.0,0.0,0.14,0.0,100.0,2
1,4,2,2,10,120.0,0,1,1,0,11.0,0.0,0.0,0.0,100.0,0
2,6,2,2,35,48.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,1
2,6,3,2,20,5.0,0,1,1,0,4.0,0.0,0.25,2.0,100.0,4
1,4,2,2,10,27.0,0,1,1,0,9.0,0.0,0.0,4.0,100.0,4
1,4,3,2,20,4.0,0,1,1,0,22.0,0.0,0.09,1.0,100.0,4
1,3,1,2,20,88.0,1,1,1,1,4.0,0.0,0.0,2.0,100.0,0
2,7,2,2,5,59.0,0,0,1,0,11.0,0.18,0.09,0.0,100.0,1
1,3,3,2,5,180.0,1,0,0,0,7.0,0.57,0.0,5.0,100.0,3
2,4,1,2,20,34.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,1
2,2,1,2,10,42.0,1,1,1,0,6.0,0.5,0.0,0.0,100.0,1
2,6,2,2,5,59.0,0,1,1,0,11.0,0.55,0.0,0.0,100.0,1
2,6,2,2,20,9.0,0,1,1,1,10.0,0.2,0.2,1.0,100.0,4
2,6,2,2,10,78.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,0
1,3,7,2,5,440.0,1,0,0,0,3.0,0.67,0.0,0.0,100.0,2
1,6,4,2,20,80.0,1,1,1,0,4.0,0.25,0.0,3.0,100.0,0
2,6,7,2,3,1800.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2
1,3,7,2,10,91.0,1,0,0,0,7.0,0.29,0.0,0.0,100.0,0
1,5,1,2,19,63.0,1,1,0,0,5.0,0.4,0.0,1.0,100.0,1
1,6,3,2,20,7.0,0,1,1,0,12.0,0.0,0.08,1.0,100.0,4
1,2,3,2,20,26.0,1,0,1,0,9.0,0.33,0.11,1.0,100.0,4
1,7,7,2,5,130.0,1,0,0,1,14.0,0.14,0.07,2.0,100.0,0
2,6,2,2,10,79.0,0,1,1,0,14.0,0.57,0.07,0.0,100.0,0
1,5,2,2,10,16.0,0,1,1,0,8.0,0.25,0.0,0.0,100.0,4
2,6,2,2,10,38.0,0,1,0,0,18.0,0.06,0.11,0.0,100.0,1
2,2,1,2,20,35.0,1,1,1,0,6.0,0.0,0.0,3.0,100.0,1
2,3,2,2,10,17.0,0,1,0,0,13.0,0.62,0.23,0.0,81.66666666666667,4
2,6,2,2,10,24.0,0,1,0,0,4.0,0.25,0.0,3.0,100.0,4
2,6,2,2,20,85.0,0,1,0,0,19.0,0.26,0.0,0.0,100.0,0
1,6,2,2,10,36.0,0,1,0,0,2.0,0.0,0.0,3.0,100.0,1
1,3,2,2,20,60.0,0,1,1,0,13.0,0.08,0.0,0.0,100.0,1
2,2,7,2,10,470.0,1,0,0,0,10.0,0.0,0.0,0.0,100.0,2
1,6,1,2,20,58.0,1,0,0,0,9.0,0.0,0.0,3.0,100.0,1
2,6,2,2,10,82.0,0,1,1,0,14.0,0.36,0.14,1.0,33.33333333333333,3
1,5,2,2,10,62.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,1
2,6,7,1,0,5000.0,1,0,0,0,16.0,0.0,0.25,0.0,100.0,2
2,6,2,2,38,30.0,1,1,0,0,5.0,0.0,0.2,1.0,100.0,4
2,2,4,2,20,65.0,1,1,1,0,3.0,0.67,0.0,1.0,100.0,1
1,7,2,2,30,24.0,1,1,0,0,4.0,0.0,0.0,1.0,100.0,4
1,2,1,2,10,39.0,1,1,1,0,6.0,0.0,0.0,1.0,100.0,1
2,5,8,2,5,30.5,0,0,0,1,11.0,0.36,0.0,5.0,100.0,1
1,5,2,2,10,62.0,0,1,0,0,9.0,0.11,0.67,1.0,100.0,1
2,5,2,2,10,67.0,0,1,0,0,16.0,0.0,0.06,0.0,100.0,1
2,5,7,2,5,360.0,1,0,0,0,5.0,0.4,0.4,4.0,16.666666666666664,2
1,7,3,2,20,3.0,0,1,1,0,9.0,0.11,0.0,0.0,100.0,4
1,3,2,2,10,24.0,0,1,1,0,6.0,0.0,0.0,4.0,100.0,4
2,7,2,2,10,44.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,1
1,5,2,2,10,59.0,0,1,1,0,5.0,0.2,0.2,1.0,10.833333333333334,2
2,6,2,2,10,25.0,0,1,0,0,3.0,0.33,0.0,1.0,100.0,4
2,3,2,2,10,51.0,0,1,0,0,14.0,0.14,0.0,1.0,100.0,1
1,5,2,2,10,40.0,0,1,0,0,11.0,0.36,0.0,2.0,100.0,1
2,3,7,2,10,240.0,1,0,0,0,11.0,0.45,0.0,0.0,100.0,3
1,6,7,2,10,80.0,1,0,0,0,8.0,0.38,0.0,1.0,100.0,0
1,5,2,2,20,40.0,0,1,1,0,1.0,0.0,0.0,2.0,100.0,1
2,3,7,2,10,51.0,1,0,0,0,10.0,0.6,0.1,0.0,100.0,1
2,6,7,2,10,270.0,1,0,0,0,9.0,0.67,0.0,1.0,71.66666666666667,3
2,2,5,2,20,9.0,1,0,1,1,4.0,0.0,0.0,1.0,100.0,4
1,3,1,2,10,36.0,1,1,1,0,5.0,0.0,0.4,0.0,100.0,1
2,6,8,2,10,77.0,0,1,0,0,3.0,0.0,0.33,0.0,100.0,0
1,3,1,2,30,47.0,1,0,0,0,33.0,0.3,0.0,0.0,6.666666666666667,2
1,5,3,2,20,7.0,0,1,1,0,12.0,0.08,0.0,3.0,100.0,4
1,7,2,2,34,58.0,0,1,0,0,12.0,0.17,0.33,0.0,100.0,1
1,4,4,2,20,27.0,1,1,0,1,7.0,0.57,0.0,0.0,100.0,4
2,7,3,2,10,8.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,4
1,4,7,2,10,70.0,1,0,0,0,12.0,0.33,0.08,0.0,100.0,1
2,7,2,2,26,28.0,0,1,0,0,3.0,0.33,0.0,0.0,23.717948717948715,0
1,2,2,2,30,25.0,0,1,0,0,9.0,0.56,0.0,0.0,100.0,4
1,2,1,2,20,76.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,0
2,2,1,2,20,65.0,1,1,1,1,7.0,0.0,0.14,1.0,100.0,1
2,4,2,2,10,37.0,0,1,1,0,10.0,0.0,0.3,0.0,100.0,1
1,6,3,2,10,20.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,4
1,5,2,2,20,7.0,0,1,1,1,10.0,0.0,0.0,2.0,100.0,4
2,0,4,2,20,54.0,1,1,1,1,3.0,0.0,0.0,5.0,100.0,1
2,7,2,2,10,35.0,0,1,0,0,8.0,0.12,0.0,1.0,100.0,1
1,2,1,2,20,48.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,1
1,3,2,2,10,14.0,0,1,1,0,9.0,0.44,0.0,5.0,9.166666666666666,3
2,4,1,2,20,130.0,1,1,1,0,6.0,0.17,0.0,0.0,100.0,0
1,5,2,2,10,14.0,0,1,0,0,11.0,0.18,0.0,0.0,100.0,4
2,6,9,2,3,36.0,0,0,0,1,4.0,0.0,0.0,0.0,100.0,1
2,4,2,2,30,38.0,1,1,1,0,7.0,0.14,0.0,0.0,100.0,1
1,4,7,2,5,240.0,1,0,0,0,4.0,1.0,0.0,4.0,58.333333333333336,3
2,6,3,2,20,5.0,0,1,1,0,5.0,0.0,0.0,2.0,100.0,4
2,5,1,2,5,140.0,1,0,0,0,7.0,0.29,0.0,1.0,100.0,0
1,6,2,2,15,17.0,0,1,0,0,6.0,0.0,0.0,1.0,100.0,4
1,6,1,2,20,34.0,1,0,0,0,2.0,0.5,0.0,0.0,100.0,1
2,6,1,2,10,150.0,1,1,1,0,10.0,0.1,0.0,5.0,100.0,0
2,4,2,2,20,97.0,1,1,0,0,3.0,0.33,0.0,0.0,100.0,0
2,5,1,2,10,180.0,1,1,1,0,4.0,0.25,0.0,5.0,100.0,3
2,4,2,2,10,45.0,0,1,1,0,6.0,0.5,0.17,3.0,100.0,1
2,3,2,2,10,17.0,0,1,1,0,4.0,0.25,0.0,0.0,100.0,4
2,4,3,1,0,54.0,1,0,1,0,13.0,0.23,0.08,0.0,100.0,1
1,7,2,2,10,31.0,0,1,0,0,2.0,0.0,1.0,0.0,100.0,1
2,4,3,1,0,37.0,1,0,1,0,3.0,0.0,0.0,0.0,100.0,1
2,5,3,2,20,5.0,0,1,1,0,4.0,0.0,0.0,1.0,100.0,4
1,2,1,2,20,49.0,1,1,1,0,3.0,0.33,0.0,1.0,100.0,1
2,6,2,2,10,31.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,1
2,3,2,2,10,9.0,0,1,0,0,3.0,0.0,0.0,7.0,100.0,4
2,5,1,2,10,120.0,1,0,0,0,9.0,0.44,0.0,0.0,100.0,0
1,3,2,2,10,11.0,0,1,0,0,7.0,0.29,0.29,0.0,100.0,4
1,5,1,2,10,153.33333333333334,1,1,1,0,8.0,0.38,0.0,2.0,100.0,0
2,4,3,2,20,15.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,4
2,3,2,2,20,33.0,1,1,1,0,7.0,0.0,0.0,1.0,100.0,1
1,6,3,2,15,28.0,1,1,0,0,7.0,0.0,0.0,0.0,100.0,4
2,7,3,2,20,3.0,0,1,1,0,7.0,0.0,0.0,6.0,100.0,4
2,5,2,2,20,16.0,0,1,0,0,3.0,0.0,0.0,0.0,100.0,4
2,6,1,2,10,105.0,1,1,1,0,10.0,0.3,0.0,1.0,100.0,0
1,2,5,2,20,8.0,1,0,1,1,13.0,0.31,0.23,0.0,100.0,4
1,2,3,2,20,12.0,0,1,1,0,10.0,0.0,0.8,2.0,100.0,4
2,4,7,2,10,65.0,1,0,0,0,11.0,0.27,0.09,4.0,100.0,1
1,6,2,2,38,61.0,1,1,0,0,19.0,0.37,0.0,0.0,1.973684210526316,2
1,6,3,2,30,5.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,4
1,6,1,2,10,48.0,1,0,0,0,4.0,0.0,0.5,0.0,100.0,1
2,3,4,2,20,57.0,1,0,0,0,7.0,0.29,0.0,4.0,100.0,1
2,3,2,2,10,15.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,4
2,3,7,2,10,70.0,1,0,0,0,6.0,0.33,0.0,0.0,100.0,1
2,6,1,2,20,150.0,1,1,1,0,10.0,0.1,0.0,1.0,100.0,0
1,7,2,2,34,35.0,0,1,0,0,2.0,0.5,0.0,0.0,100.0,1
1,5,1,2,5,110.0,1,1,1,0,11.0,0.27,0.09,0.0,100.0,0
1,4,7,2,10,90.0,1,0,0,0,12.0,0.25,0.17,0.0,100.0,0
1,6,1,2,15,153.33333333333334,1,1,1,0,2.0,0.0,0.0,1.0,100.0,0
2,3,2,2,10,21.0,0,1,0,0,1.0,0.0,0.0,2.0,100.0,4
1,3,2,2,10,17.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,4
1,4,2,2,10,22.0,0,1,0,0,18.0,0.0,0.11,0.0,100.0,4
2,4,1,2,20,17.0,1,1,1,0,1.0,0.0,0.0,3.0,100.0,4
1,3,5,2,20,8.0,1,0,1,1,16.0,0.31,0.06,0.0,100.0,4
1,5,2,2,5,54.0,1,1,1,0,4.0,0.0,0.0,0.0,100.0,1
1,4,2,2,10,21.0,0,1,0,0,3.0,0.0,0.33,1.0,100.0,4
1,4,1,2,20,45.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,1
2,5,8,2,5,33.0,0,0,0,1,11.0,0.18,0.09,1.0,100.0,1
1,3,2,2,10,19.0,0,1,1,0,10.0,0.1,0.0,4.0,100.0,4
2,3,3,2,10,31.0,1,0,1,0,14.0,0.0,0.07,3.0,5.0,2
2,4,2,2,10,25.5,0,1,0,0,8.0,0.0,0.0,2.0,100.0,4
2,7,2,2,10,57.0,0,0,1,0,9.0,0.44,0.0,5.0,100.0,1
2,6,2,2,10,22.0,0,1,0,0,7.0,0.0,0.14,0.0,100.0,4
2,4,1,2,20,68.0,1,1,1,1,6.0,0.0,0.0,6.0,100.0,1
2,6,2,2,10,30.0,0,1,0,0,19.0,0.11,0.0,2.0,100.0,1
2,4,2,2,20,7.0,0,1,0,0,7.0,0.0,0.0,0.0,100.0,4
2,4,3,2,20,3.0,1,0,0,0,10.0,0.6,0.0,0.0,6.666666666666667,2
1,3,3,2,20,8.0,0,1,1,0,2.0,0.0,0.0,3.0,100.0,4
1,3,5,2,20,16.0,1,0,1,1,4.0,0.0,0.0,1.0,100.0,4
2,5,7,2,5,300.0,1,0,0,0,9.0,0.0,0.0,2.0,100.0,3
2,2,3,2,20,33.0,1,1,1,1,5.0,0.2,0.0,0.0,100.0,1
2,5,1,2,15,88.33333333333333,1,1,1,0,18.0,0.22,0.17,2.0,100.0,0
2,6,7,2,5,160.0,1,0,0,0,7.0,0.0,0.14,5.0,100.0,3
1,6,1,2,20,42.0,1,0,1,0,6.0,0.0,0.0,0.0,100.0,1
1,3,2,2,10,10.0,0,1,0,0,8.0,0.0,0.12,1.0,100.0,4
1,4,2,2,10,35.0,0,1,0,0,4.0,0.0,0.25,0.0,100.0,1
2,8,9,2,3,27.0,0,0,0,1,3.0,0.33,0.0,0.0,100.0,4
2,6,1,2,15,49.0,1,1,1,0,7.0,0.29,0.0,0.0,100.0,1
2,2,8,2,5,11.0,0,0,0,1,6.0,0.0,0.0,3.0,100.0,4
2,4,1,2,20,83.0,1,0,1,0,8.0,0.5,0.0,2.0,42.083333333333336,3
2,2,2,2,20,21.0,0,1,1,0,8.0,0.38,0.12,0.0,100.0,4
1,3,2,2,20,9.0,0,1,0,0,8.0,0.38,0.0,0.0,100.0,4
2,5,5,2,20,12.0,1,0,1,1,11.0,0.09,0.09,3.0,100.0,4
1,5,2,2,10,47.0,0,1,1,0,10.0,0.7,0.0,0.0,100.0,1
1,3,3,2,20,27.0,1,1,1,1,5.0,0.0,0.0,0.0,100.0,4
1,5,1,2,20,48.0,1,0,0,0,21.0,0.05,0.0,2.0,100.0,1
2,5,2,2,20,37.0,0,1,1,0,5.0,0.4,0.2,3.0,8.333333333333332,2
1,4,3,2,20,23.0,1,1,1,0,5.0,0.0,0.0,2.0,100.0,4
1,6,3,2,20,26.0,1,1,1,0,11.0,0.55,0.0,1.0,43.75,1
1,7,2,2,37,24.0,1,1,0,0,9.0,0.33,0.0,0.0,100.0,4
2,3,2,2,10,17.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,4
2,4,2,2,10,74.0,0,1,0,0,11.0,0.0,0.0,0.0,100.0,0
2,3,3,2,20,5.0,0,1,1,0,5.0,0.2,0.0,1.0,100.0,4
1,3,3,2,20,30.0,1,1,1,0,13.0,0.08,0.15,1.0,100.0,1
1,3,3,1,0,34.0,1,0,1,0,4.0,0.25,0.0,0.0,100.0,1
1,5,2,2,10,21.0,0,1,0,0,4.0,0.0,0.0,0.0,100.0,4
2,5,1,2,15,27.0,1,0,0,0,5.0,0.4,0.0,0.0,100.0,4
2,8,2,2,27,35.0,1,1,0,0,3.0,0.67,0.0,0.0,100.0,1
2,2,2,2,30,44.0,0,1,0,0,6.0,0.0,0.0,3.0,100.0,1
1,3,1,2,20,47.0,1,0,0,0,8.0,0.0,0.12,1.0,100.0,1
1,6,3,2,15,14.0,1,1,1,0,17.0,0.59,0.0,0.0,100.0,4
2,3,4,2,20,43.0,1,0,0,0,5.0,0.4,0.2,0.0,100.0,1
1,6,5,2,3,44.0,1,1,1,1,16.0,0.0,0.38,0.0,100.0,1
2,3,1,2,36,200.0,1,0,0,0,9.0,0.0,0.0,3.0,0.0,2
2,2,2,2,10,23.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,4
1,2,2,2,20,63.0,1,1,1,0,11.0,0.09,0.0,2.0,100.0,1
1,5,2,2,10,32.0,0,1,0,0,6.0,0.0,0.17,0.0,100.0,1
2,3,4,2,30,36.0,1,1,0,0,5.0,0.0,0.0,3.0,100.0,1
2,6,3,2,20,13.0,1,1,1,1,11.0,0.0,0.0,0.0,100.0,4
1,6,2,2,11,135.0,1,1,0,0,5.0,0.4,0.2,0.0,100.0,0
2,7,2,2,5,150.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,0
1,4,2,2,10,24.0,0,1,0,0,6.0,0.0,0.0,5.0,100.0,4
1,2,2,2,30,23.0,1,1,1,0,23.0,0.43,0.26,0.0,1.6666666666666667,2
1,5,2,2,20,36.0,0,1,1,0,5.0,0.0,0.0,2.0,100.0,1
1,6,2,2,5,69.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,1
2,2,3,2,20,5.0,0,1,1,0,10.0,0.2,0.1,0.0,100.0,4
1,2,1,2,10,23.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,4
1,4,7,2,10,81.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,0
2,6,2,2,34,27.0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,2
2,6,2,2,10,36.0,0,1,0,0,6.0,0.0,0.33,4.0,100.0,1
2,6,2,2,10,53.0,0,1,0,0,6.0,0.0,0.17,0.0,100.0,1
2,6,2,2,10,34.0,0,1,0,0,21.0,0.33,0.0,0.0,74.16666666666667,1
2,5,2,2,10,30.0,0,1,1,0,6.0,0.33,0.0,0.0,100.0,1
2,4,3,2,20,32.0,1,1,1,0,8.0,0.12,0.12,0.0,100.0,1
2,7,2,2,20,30.0,1,1,0,0,2.0,0.0,0.0,0.0,100.0,1
1,7,2,2,10,27.0,0,1,0,0,5.0,0.6,0.0,0.0,100.0,4
1,3,7,2,10,65.0,1,0,0,0,11.0,0.0,0.18,0.0,100.0,1
2,5,2,2,10,30.0,0,1,0,0,4.0,0.25,0.25,0.0,100.0,1
2,6,2,2,10,28.0,0,1,0,0,10.0,0.1,0.0,2.0,100.0,4
2,2,5,2,20,15.0,1,0,1,1,6.0,0.0,0.0,0.0,100.0,4
2,3,2,2,20,31.0,1,1,1,0,10.0,0.5,0.0,0.0,100.0,1
2,6,1,2,10,16.0,1,0,0,0,26.0,0.04,0.0,0.0,100.0,4
2,6,3,2,20,8.0,0,1,1,0,6.0,0.17,0.0,0.0,100.0,4
1,4,7,2,10,81.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,0
2,4,8,2,10,100.0,0,0,0,1,7.0,0.29,0.0,1.0,100.0,0
2,4,1,2,10,120.0,1,0,0,0,13.0,0.15,0.08,5.0,100.0,0
2,3,8,2,11,160.0,0,0,0,1,13.0,0.23,0.23,0.0,100.0,3
1,3,1,2,20,165.0,1,1,1,1,4.0,0.5,0.0,1.0,100.0,3
2,3,8,2,35,23.0,1,0,0,1,9.0,0.0,0.0,3.0,100.0,4
1,7,5,2,15,14.0,1,0,1,1,2.0,0.5,0.0,0.0,100.0,4
1,7,2,2,5,63.0,0,0,1,0,8.0,0.0,0.0,4.0,100.0,1
2,6,2,2,10,63.0,1,1,1,0,7.0,0.0,0.14,0.0,100.0,1
2,3,2,2,10,16.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,4
2,6,2,2,5,78.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,0
2,2,2,2,10,15.0,0,1,1,0,5.0,0.0,0.0,1.0,100.0,4
2,6,3,2,20,5.0,0,1,1,0,26.0,0.04,0.0,0.0,100.0,4
1,4,1,2,10,40.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,1
1,5,7,2,5,160.0,1,0,0,0,16.0,0.62,0.0,1.0,3.333333333333333,2
1,2,1,2,30,57.0,1,1,1,0,2.0,0.5,0.0,1.0,100.0,1
1,3,1,2,20,59.75,1,1,1,0,5.0,0.4,0.0,1.0,21.25,3
2,2,1,2,20,29.0,1,1,1,0,9.0,0.0,0.0,1.0,100.0,4
1,3,3,1,0,34.0,1,0,1,0,4.0,0.25,0.0,0.0,100.0,1
2,5,3,2,20,7.0,0,1,1,0,11.0,0.45,0.0,0.0,100.0,4
1,3,3,2,20,17.0,1,1,1,0,6.0,0.0,0.0,1.0,100.0,4
2,5,2,2,10,45.0,0,1,1,0,10.0,0.2,0.0,0.0,9.166666666666666,2
1,2,5,2,20,8.0,1,0,1,1,6.0,0.17,0.17,2.0,100.0,4
1,2,2,2,10,26.0,0,1,1,0,10.0,0.1,0.1,2.0,100.0,4
1,5,2,2,10,42.0,0,1,1,0,8.0,0.38,0.0,0.0,100.0,1
2,7,2,2,10,35.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,1
1,6,1,2,20,109.0,1,1,1,0,4.0,0.5,0.25,0.0,100.0,0
2,5,8,2,10,21.0,0,1,0,0,4.0,0.0,0.0,1.0,100.0,4
2,2,2,2,25,45.0,1,1,0,0,3.0,0.0,0.0,0.0,100.0,1
2,2,2,2,10,25.0,0,1,1,0,2.0,0.0,0.0,0.0,100.0,4
1,6,2,2,10,40.0,0,1,1,0,5.0,0.2,0.0,0.0,100.0,1
1,6,2,2,38,38.0,1,1,0,0,7.0,0.0,0.0,0.0,100.0,1
1,3,2,2,10,16.0,0,1,0,0,12.0,0.08,0.42,1.0,100.0,4
2,5,7,2,3,110.0,1,1,0,0,21.0,0.14,0.62,1.0,100.0,0
2,6,2,2,20,21.0,0,1,1,0,2.0,0.0,0.0,1.0,100.0,4
1,6,2,2,37,28.0,1,1,0,0,5.0,0.0,0.0,2.0,100.0,4
1,3,3,2,10,32.0,1,0,1,1,10.0,0.1,0.0,2.0,100.0,1
1,4,2,2,10,28.0,0,1,0,0,8.0,1.12,0.0,0.0,100.0,4
2,2,2,2,10,19.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,4
1,2,3,2,10,32.0,1,1,1,0,10.0,0.4,0.0,0.0,100.0,1
2,6,2,2,20,32.0,0,1,1,0,9.0,0.0,0.0,0.0,100.0,1
2,6,2,2,33,28.0,1,1,1,0,5.0,0.2,0.2,1.0,100.0,4
2,2,7,1,0,5000.0,1,0,0,0,10.0,0.0,0.0,0.0,100.0,2
2,5,8,2,18,96.0,0,0,1,1,3.0,0.0,0.0,1.0,100.0,0
2,4,8,2,19,40.0,0,0,0,1,17.0,0.29,0.0,0.0,100.0,1
2,7,3,2,20,18.0,1,1,1,1,4.0,0.0,0.0,4.0,100.0,4
1,7,7,1,0,5000.0,1,0,0,0,11.0,0.18,0.09,0.0,100.0,2
1,5,3,2,20,25.0,1,0,1,0,12.0,0.42,0.08,0.0,100.0,4
2,4,1,2,10,36.0,1,0,1,0,7.0,0.0,0.14,1.0,100.0,1
1,7,2,2,33,21.0,1,1,0,0,1.0,0.0,0.0,0.0,100.0,4
2,4,8,2,20,70.0,0,1,0,0,8.0,0.38,0.0,1.0,100.0,1
1,5,2,2,10,35.0,0,1,1,0,3.0,0.33,0.0,4.0,100.0,1
2,3,1,2,28,140.0,1,0,0,0,11.0,0.45,0.0,0.0,0.0,2
2,6,2,2,10,73.0,0,1,1,0,3.0,0.0,0.0,0.0,100.0,0
2,4,1,2,20,100.0,1,1,1,1,6.0,0.17,0.33,0.0,100.0,0
1,2,1,2,30,54.0,1,1,1,0,10.0,0.4,0.0,0.0,100.0,1
2,4,5,2,20,14.0,1,0,1,1,10.0,0.4,0.0,0.0,22.916666666666664,0
1,4,5,2,20,15.5,1,0,1,1,9.0,0.0,0.0,0.0,100.0,4
1,7,3,2,5,51.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,1
1,7,3,2,5,15.0,1,1,1,0,18.0,0.06,0.0,3.0,100.0,4
2,6,2,2,10,21.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,4
2,4,2,2,10,29.0,0,1,1,0,15.0,0.13,0.13,1.0,100.0,4
1,5,2,2,10,28.0,0,1,1,0,11.0,0.27,0.0,0.0,100.0,4
2,5,3,2,20,5.0,0,1,1,0,14.0,0.36,0.07,0.0,100.0,4
2,3,8,2,5,12.0,0,0,0,1,12.0,0.0,0.0,1.0,100.0,4
2,6,3,2,30,15.0,1,1,1,1,8.0,0.25,0.12,1.0,100.0,4
1,2,8,2,35,28.0,1,0,0,1,7.0,0.86,0.0,0.0,8.333333333333332,2
1,4,2,2,10,59.0,1,1,1,0,3.0,0.0,0.33,0.0,100.0,1
1,6,3,2,20,6.0,0,1,1,0,9.0,0.22,0.0,0.0,100.0,4
1,4,3,2,20,16.0,1,1,1,0,9.0,0.0,0.0,4.0,100.0,4
1,2,1,2,20,93.0,1,1,1,0,11.0,0.09,0.0,2.0,100.0,0
1,5,4,2,36,32.0,1,1,0,1,3.0,0.0,0.0,2.0,100.0,1
2,3,7,2,5,720.0,1,0,0,0,7.0,0.43,0.0,1.0,61.66666666666667,2
2,5,8,2,5,36.0,0,0,0,1,9.0,0.22,0.0,1.0,100.0,1
2,3,3,2,20,15.0,1,1,1,0,7.0,0.0,0.71,0.0,100.0,4
